image_id,blur,brightness,contrast,particle_density,edge_density,best_model
a--75-_jpg.rf.56688afa3e95fe2889b13430edb5c760_noise50,10385.590860591275,30.711514862849,30.47552606765062,5252.0,0.3575948215697365,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_blur5,16.336177822365936,21.673761539504717,30.100819707012853,668.0,0.0198391828823375,LinkNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_blur9,5.58497465956266,21.672306180973838,29.28640227703458,101.0,0.015453261491544,DeepLabV3Plus
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_bright0.5,42.48638060041771,10.44126801419636,15.44677877336639,438.0,0.0193761142588752,DeepLabV3Plus
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_bright1.5,309.2493743517105,31.414165269191717,42.10033467400716,2468.0,0.0440212879261471,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_combo0,5.436452075305587,10.438909671849729,14.979367066167889,176.0,0.013385990851087,LinkNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_combo1,2012.0052389440743,64.61844799243214,36.028692162689154,2811.0,0.1654841878603252,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_gamma0.5,150.8773099660693,5.258167372846318,21.77931543827743,161.0,0.0197134928273977,LinkNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_gamma2.0,250.03386365248235,64.36152428960311,35.964055896332155,3299.0,0.0690236859600901,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_noise15,1557.9024711733314,23.089699699997684,31.269182048990857,3589.0,0.0744845880839212,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c_noise50,11058.301100440927,34.28512458199788,35.284949305357884,5238.0,0.3591692548895085,LinkNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_blur5,15.260216073015275,31.290744250506894,36.138470353103855,928.0,0.0157741018949429,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_blur9,5.187456025751481,31.286169794033693,35.424947730250686,372.0,0.0123308559161978,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_bright0.5,32.841400508137035,15.135973486013674,18.42706331153284,679.0,0.0156484118400031,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_bright1.5,246.2977904819029,44.923673060321306,49.384559361072135,2559.0,0.0433597613212009,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_combo0,13636.57131542088,52.35622215386447,50.61022412178943,4844.0,0.3629631099688751,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_combo1,13.002377437149478,8.533087906962898,25.88939435176836,63.0,0.014001210593687,LinkNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_gamma0.5,114.1768705113567,8.757950722883198,27.066839692549,192.0,0.0202592522764784,LinkNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_gamma2.0,156.50433384469005,79.58429998908481,39.05689428207681,3012.0,0.0530709718818116,DeepLabV3Plus
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_noise15,1730.9575035162927,31.92776129473987,37.31385238939982,3400.0,0.1059798697454114,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab_noise50,12280.43370195119,41.43906843823491,40.83556654082588,5069.0,0.3613754461170042,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_blur5,15.837127524902224,18.6982479467868,28.29171953019593,482.0,0.0197134928273977,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_blur9,5.090397260023386,18.696776050090797,27.501637139264336,129.0,0.015403646996173,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_bright0.5,40.82082909583995,8.964909321240627,14.537910886685706,371.0,0.0195547264422106,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_bright1.5,319.0652720140301,27.35600385008484,41.441179572150034,2046.0,0.0355074405204891,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_combo0,158.33738931303745,18.693686720845697,29.23852477170542,1174.0,0.0278701158663848,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_combo1,8374.76823966983,22.846300908606796,25.02003403992431,5469.0,0.3525606041060956,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_gamma0.5,124.34649866497264,4.419821321664004,18.253018349876307,164.0,0.01870135712183,LinkNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_gamma2.0,255.32080071934055,58.25283546841045,35.925328231931914,3094.0,0.059722621894546,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_noise15,1447.447509732464,20.632945347979533,29.360228516083552,3593.0,0.0578736550337213,LinkNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae_noise50,10589.785172614676,32.30012800539806,33.69927523754854,5337.0,0.3585242664496859,LinkNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_blur5,11.01745434266788,17.539336025746614,25.66434928244219,536.0,0.0137465228507827,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_blur9,3.823388893935116,17.53705375895955,25.066231675848893,131.0,0.0098633616797483,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_bright0.5,27.57433402758933,8.357614667367885,13.121312415621084,320.0,0.0122845490538515,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_bright1.5,203.97135161228687,25.65195100733964,37.309330313444384,2296.0,0.0267918275003224,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_combo0,16854.36467003651,61.76665641300429,41.33229005443171,4525.0,0.3681660167167773,LinkNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_combo1,10359.140228920056,31.150887603322182,31.451732167696964,5328.0,0.3596091700817977,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_gamma0.5,90.56439791206338,3.595459942910254,16.78156620231075,106.0,0.0138027526122031,LinkNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_gamma2.0,182.15962384909704,57.980071511026,32.16704377819533,3419.0,0.0528725139003277,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_noise15,1413.2409603426995,19.3758728016644,26.73463879822443,3623.0,0.0526707482858191,LinkNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0_noise50,10434.888545742304,31.229447195292572,31.87025193766555,5302.0,0.3587756465595655,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_blur5,8.90689669650825,13.210338999308703,22.3825321030058,364.0,0.0145965845381386,UNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_blur9,3.311860178642734,13.208867102612698,21.824125788510344,112.0,0.0100155127988859,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_bright0.5,22.19603657350681,6.057595813859644,11.51195121897957,292.0,0.0130684580807128,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_bright1.5,171.18830237824804,19.4494312525014,32.89400107163668,1882.0,0.0281942639028085,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_combo0,1.534543265318733,6.040157972553261,10.9274102916807,79.0,0.0022161141265698,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_combo1,742.5360516871425,7.721077229923495,12.692065881403254,4174.0,0.0178016809391031,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_gamma0.5,58.332145153503966,2.555374738283537,13.08165311720717,147.0,0.0126417734205225,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_gamma2.0,220.10566564456428,48.35397296340766,31.05147891604822,3315.0,0.0690666851894116,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_noise15,1260.5883761683024,15.898009135682416,23.26247353829726,3825.0,0.0394302932878203,LinkNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f_noise50,9845.985670476466,28.325461166734478,29.104860592014465,5338.0,0.3576609742302311,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_blur5,14.926923962556394,16.54897446838068,26.08782995849685,492.0,0.0184929762412719,LinkNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_blur9,4.790371973571465,16.54491931029236,25.34170370395654,128.0,0.0134422206125074,LinkNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_bright0.5,33.28388752478503,7.662515587220629,13.530398087518249,342.0,0.0178248343702762,LinkNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_bright1.5,243.42503740379328,24.155475290327487,37.86325214930587,2126.0,0.031485358762416,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_combo0,11277.783870168196,36.47690445240482,40.48086669283231,5154.0,0.3594173273663633,LinkNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_combo1,1921.062719291192,36.9498728215102,25.5841019619465,3167.0,0.1421786055680694,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_gamma0.5,125.41864355814737,3.69092153963702,17.037161253696237,145.0,0.0169582345177967,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_gamma2.0,248.1737066436505,54.73965620462341,33.78375721905602,3390.0,0.0708098077934449,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_noise15,1390.008734171687,18.71076733778541,27.20254622921735,3778.0,0.0480896765465665,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da_noise50,10408.814452150367,30.79460921969629,32.037262773623425,5298.0,0.3577205116246763,LinkNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_blur5,20.74996274001685,33.688953497987306,34.29221413951815,1758.0,0.02023940647833,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_blur9,6.0753742993125375,33.689300799454905,33.46888135718039,462.0,0.01439481892363,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_bright0.5,53.9219095081265,16.392539964476022,17.629418700716567,1109.0,0.0208248575237074,LinkNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_bright1.5,405.0955297396933,48.92719568949264,48.47597899055082,3811.0,0.0696752896659621,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_combo0,892.4333428671674,12.638723782873738,23.672643848650036,4046.0,0.0251810102172784,LinkNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_combo1,10515.425802170745,29.665717375988567,26.314081255574767,5330.0,0.3594801723938332,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_gamma0.5,174.520311795915,8.821960037177796,26.69085692058404,277.0,0.024631943135173,LinkNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_gamma2.0,286.44371508890725,84.99627229758113,35.483232585611304,3989.0,0.093152868875504,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_noise15,1921.539480039468,33.939440546950195,36.08743392496911,3541.0,0.1461543804637963,LinkNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114_noise50,12873.00044412573,42.939209012638464,40.29998875291529,5088.0,0.3625628863728827,LinkNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_blur5,22.646516452455707,42.98324353109671,40.78209574821887,1939.0,0.0228689747329913,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_blur9,7.162943631443358,42.97941990732012,39.90307725007393,554.0,0.0165315498576064,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_bright0.5,55.86876954367671,20.97385977620555,20.862440941591096,1353.0,0.0230244334851536,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_bright1.5,405.2433088392774,61.463267081443846,53.59252166834645,3698.0,0.0749079651110868,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_combo0,13942.431032782746,50.34123196099639,44.58716141543402,4826.0,0.3653677591778547,LinkNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_combo1,13767.13042311496,50.309253764913294,45.195567424907374,4819.0,0.3639686304083934,LinkNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_gamma0.5,208.4023964995096,13.60693081424002,34.67053449732115,416.0,0.0285117966731827,LinkNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_gamma2.0,243.38416494505756,96.28674532218,39.35074324909751,3846.0,0.0842387978738535,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_noise15,2021.512440272056,42.88874114794712,42.479444815603465,3320.0,0.1678756065372059,LinkNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e_noise50,13983.312381049396,50.373818761556045,45.872184575455925,4861.0,0.3645871577840182,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_blur5,17.106912529658533,29.71295699084778,29.335042080092364,1754.0,0.0201434851206128,DeepLabV3Plus
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_blur9,5.0620478851101804,29.711382557528008,28.623994390967784,390.0,0.0136605243921397,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_bright0.5,56.22208763089708,14.481862594308886,15.11786904367028,1147.0,0.0203419431020967,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_bright1.5,427.684374535236,43.93607337653102,42.33370075859651,3839.0,0.089805544254476,UNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_combo0,8.735085053321635,56.19940396452894,21.862495259786964,896.0,0.0091422976803569,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_combo1,2345.29176964158,79.93439309895446,33.64277993247995,3784.0,0.2853660392086818,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_gamma0.5,155.2233941532938,6.7341489956372325,20.773798921828657,278.0,0.023179892237316,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_gamma2.0,329.7488528478485,80.52898644201223,32.13723641655584,4125.0,0.1166205251859716,UNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_noise15,1902.9676810903643,30.156738806142936,31.18705455577025,3512.0,0.1471069787749188,LinkNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7_noise50,12627.026394605367,39.790137299846855,36.350049404443055,5082.0,0.3636577129040687,LinkNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_blur5,15.365251554404542,28.253850911749044,29.1882125279754,1232.0,0.0188270471767698,UNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_blur9,4.95261807600526,28.251978791457045,28.489848880045244,292.0,0.0140409021899838,LinkNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_bright0.5,37.36128079064434,13.623528516758125,15.037676281155516,816.0,0.0188634311400418,LinkNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_bright1.5,280.81640037334023,41.63043816214679,42.00043065381138,3441.0,0.0511790057916654,UNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_combo0,36.03112696454584,41.72392179432477,41.20818674005578,2274.0,0.024188720309859,DeepLabV3Plus
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_combo1,194.885910110148,77.95469204282723,32.33215929179814,3836.0,0.0673698694477245,UNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_gamma0.5,118.34568648541004,6.347076548551091,20.3076008190746,263.0,0.0217476871376074,LinkNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_gamma2.0,194.885910110148,77.95469204282723,32.33215929179814,3836.0,0.0673698694477245,UNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_noise15,1799.675677928784,28.77160463200929,30.89791751051756,3419.0,0.1162368397551028,LinkNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288_noise50,12363.888699008658,38.68356536379002,35.97233219617897,5122.0,0.3627878054185644,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_blur5,11.582707370582884,31.388726263598507,31.555171755273133,776.0,0.0180695992141063,UNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_blur9,4.532303577648238,31.38775051185621,30.918147008715167,171.0,0.0138821358047967,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_bright0.5,22.263659046358352,15.1264276571043,16.135066895964105,432.0,0.0156351813079042,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_bright1.5,166.11749584686362,46.08180437996765,44.22171414024916,2902.0,0.0369892601155686,UNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_combo0,73.73191572363547,7.587051939761388,22.92214364390498,255.0,0.0209968544409934,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_combo1,12832.201909969144,41.07713730976975,37.365635439159774,4984.0,0.3646367722793891,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_gamma0.5,73.73191572363547,7.587051939761388,22.92214364390498,255.0,0.0209968544409934,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_gamma2.0,102.1134058402913,82.34464874591094,33.6675152090839,3294.0,0.0345316887781934,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_noise15,1801.74063705532,31.73625265024096,33.03155471977673,3325.0,0.107597302294505,LinkNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5_noise50,12764.078056534772,41.099209144943785,37.65277424080862,5024.0,0.3637999411241321,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_blur5,9.1417476804495,30.282577704568837,30.509267451228983,649.0,0.017113693269959,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_blur9,4.026831187863973,30.281760719211725,29.92908339649564,168.0,0.0131445336402816,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_bright0.5,15.926374079175522,14.64835230260873,15.52210655759304,376.0,0.014616430336287,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_bright1.5,116.97639394984073,44.62054833940284,42.88859021722492,2433.0,0.0290013263608429,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_combo0,20189.263626910782,98.44914679606129,48.38077656389019,3931.0,0.3702961323847041,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_combo1,1337.0319591513546,16.520201368698547,16.21690520297285,3534.0,0.041180031157903,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_gamma0.5,49.41346664853449,7.029795158286778,21.725137247179305,172.0,0.0163363995091472,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_gamma2.0,73.08510352676952,81.14740797338017,32.65567010605217,2868.0,0.026785212234273,UNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_noise15,1759.2473331975873,30.66326641991724,31.88541492554264,3245.0,0.0971981040647502,LinkNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1_noise50,12576.407738566582,40.16596048701589,36.80597430886177,5069.0,0.3624041199876956,LinkNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_blur5,18.21037528033341,29.180828297462053,29.746072464617185,1350.0,0.0235569624021354,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_blur9,5.440431178216371,29.178367418491653,28.96971617245173,323.0,0.0166307788483483,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_bright0.5,55.709516324262864,13.96875609844839,15.430097210257308,931.0,0.0236528837598526,LinkNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_bright1.5,425.0554206457817,42.93309981444179,43.137331382514944,3534.0,0.0713820283067234,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_combo0,19411.889903597206,80.39444516109826,44.109516110584494,4328.0,0.3714438810442859,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_combo1,3.642911243121262,6.264739639666458,18.324283505940105,111.0,0.0113881805041494,LinkNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_gamma0.5,169.35549063262414,6.703053937571735,20.84521450536602,338.0,0.0256705399049386,LinkNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_gamma2.0,291.81118020175245,79.07824867446607,33.20390957292217,3884.0,0.0947008411310781,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_noise15,1874.691715087976,29.66206244149624,31.56341675591021,3587.0,0.1286768475611168,LinkNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0_noise50,12590.277591264034,39.535691014153365,36.52408299055262,5147.0,0.3650436111414311,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_blur5,15.6834661304231,28.79906790901363,28.269377376999863,1447.0,0.0186418197273848,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_blur9,4.822876251427181,28.795849582080567,27.582023756043547,318.0,0.0131015344109601,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_bright0.5,49.0045939710387,14.041438026533832,14.54815378454482,972.0,0.0201964072490085,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_bright1.5,375.25575840890434,42.442858985681255,40.65171752286967,3659.0,0.0703798155002298,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_combo0,4.822876251427181,28.795849582080567,27.582023756043547,318.0,0.0131015344109601,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_combo1,1325.402902224883,16.717098147394744,34.235807493263735,3929.0,0.0405813495804267,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_gamma0.5,138.19610276187686,6.177322206455838,20.11124284470549,294.0,0.0218039168990278,DeepLabV3Plus
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_gamma2.0,277.7362224612559,79.30998144417873,31.08458441537239,4012.0,0.0924152667109889,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_noise15,1863.1181250517984,29.105791334663003,30.149882665052942,3570.0,0.1334365314837049,LinkNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a_noise50,12388.787918300388,38.93078447132447,35.52144537891415,5155.0,0.3633567182988181,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_blur5,17.72551272099763,29.672557561083718,30.304424630493216,1249.0,0.0212912337801945,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_blur9,5.245178234766239,29.664420783842875,29.57805647736295,387.0,0.013829213676401,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_bright0.5,57.9601628604544,14.297650588262533,15.667064146346808,1168.0,0.022220678660144,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_bright1.5,440.6925950947203,43.61884821602813,43.35339679870252,3830.0,0.0900436938322567,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_combo0,1008.1756812738388,17.479500944329228,35.50002016989864,3787.0,0.0306782963043816,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_combo1,341.8865547519292,80.01029666160599,32.89949928873798,4076.0,0.1201927688526813,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_gamma0.5,166.1918293962848,6.924939883769776,22.02266287775487,309.0,0.0235834234663332,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_gamma2.0,341.8865547519292,80.01029666160599,32.89949928873798,4076.0,0.1201927688526813,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_noise15,1890.262426300345,30.047385150712294,32.12149496559535,3476.0,0.1488931006082737,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab_noise50,12522.277624712426,39.76342485553913,36.90322118424273,5082.0,0.3632541816750515,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_blur5,18.57246080063939,28.778944269691166,30.44378597871465,1797.0,0.0215889207524203,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_blur9,5.450420011054812,28.77682738455534,29.69836274932024,389.0,0.0145998921711633,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_bright0.5,60.955005175496375,13.79489367613642,15.772068572434764,1085.0,0.0217609176697063,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_bright1.5,479.8741557254328,42.17645560660336,42.99805066176374,3655.0,0.0924847270045083,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_combo0,1891.9053768574645,29.26780912311341,32.251095531563394,3562.0,0.148433339617836,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_combo1,1896.822363638338,29.24534698724246,32.24957761784918,3625.0,0.1475038947378866,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_gamma0.5,164.4047044076158,6.796901409382432,22.712876674969163,260.0,0.0237686509157182,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_gamma2.0,386.93369917905255,78.51885516205748,33.006937796054274,3955.0,0.1259381274166393,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_noise15,1895.235651070985,29.203670811130845,32.27570565743483,3589.0,0.1452282432168715,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e_noise50,12416.042687366167,39.12274295391475,36.915169918682544,5086.0,0.3618980521349117,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_blur5,17.939267186756094,27.9978731919651,32.8034337379361,1456.0,0.0231236624758956,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_blur9,5.017414435107372,27.99576292209532,32.14087547782038,441.0,0.0130221512183666,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_bright0.5,63.2912784059057,13.357181367441646,16.934679997124032,1070.0,0.0244566385848622,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_bright1.5,479.2901160324321,40.64611965031704,44.911869606512674,3022.0,0.0853931617994846,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_combo0,373.4770485063976,76.37696101292954,34.91738465389884,3443.0,0.1119733007862243,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_combo1,10028.697952909108,28.087420740843644,25.964748632325847,5427.0,0.3590171037703709,UNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_gamma0.5,187.89116827226923,7.203571582140104,25.71248159731294,376.0,0.0247741713552364,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_gamma2.0,373.4770485063976,76.37696101292954,34.91738465389884,3443.0,0.1119733007862243,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_noise15,1851.1921530169811,28.612987090308305,34.34984370892814,3592.0,0.1299502862756383,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3_noise50,12128.63207376339,38.78710089273015,38.31301733726293,5128.0,0.3617988231441698,LinkNet
